0.0001,0.0004,0.0026,0.008,0.0205,0.0454,0.0713,0.1022,0.1232,0.129,0.1228,0.1087,0.0882,0.0641,0.05,0.0254,0.0177,0.0105,0.0053,0.0025,0.0009,0.0011,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.001,0.0019,0.0031,0.0077,0.0128,0.0236,0.0325,0.0425,0.0619,0.0794,0.0851,0.09,0.0929,0.0898,0.0777,0.0739,0.0598,0.0467,0.0368,0.0268,0.0183,0.0134,0.0094,0.0042,0.003,0.0027,0.0015,0.0004,0.0004,0.0004,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0003,0.0005,0.0002,0.0016,0.0024,0.0045,0.0092,0.0128,0.0195,0.0267,0.0336,0.0421,0.0537,0.0615,0.0651,0.0745,0.0781,0.0735,0.0707,0.067,0.0577,0.0506,0.0428,0.0386,0.0298,0.0223,0.018,0.0122,0.0102,0.0066,0.005,0.0034,0.0018,0.0013,0.0008,0.0005,0.0005,0.0001,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0003,0.0002,0.0007,0.0008,0.0025,0.0034,0.0049,0.0071,0.011,0.016,0.0182,0.0268,0.0329,0.0416,0.0443,0.052,0.0629,0.0594,0.0633,0.067,0.0612,0.0601,0.0579,0.0509,0.0455,0.0395,0.0377,0.0298,0.0233,0.02,0.0154,0.0121,0.0083,0.0068,0.0055,0.0033,0.0021,0.0021,0.0008,0.001,0.0006,0.0002,0.0003,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0219,0.0809,0.1651,0.2083,0.1925,0.1479,0.0924,0.0537,0.0231,0.0088,0.0036,0.0013,0.0003,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0009,0.0037,0.0145,0.0373,0.0718,0.1066,0.1333,0.1446,0.1381,0.1175,0.0868,0.0608,0.0396,0.0237,0.0113,0.0048,0.0023,0.0016,0.0007,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0004,0.0004,0.0029,0.0084,0.0171,0.0372,0.0539,0.0826,0.0994,0.1157,0.1149,0.1192,0.0965,0.0791,0.0583,0.0473,0.0283,0.0168,0.0101,0.005,0.004,0.0016,0.0006,0.0002,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0001,0.0006,0.0023,0.0038,0.0084,0.0191,0.0308,0.0463,0.0666,0.0796,0.0946,0.0945,0.1032,0.0984,0.0852,0.0738,0.0577,0.0452,0.0326,0.0233,0.0139,0.0078,0.0053,0.0029,0.0019,0.0009,0.0008,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1092,0.2457,0.2645,0.1958,0.1129,0.0437,0.0195,0.0064,0.0014,0.0006,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0113,0.0547,0.1206,0.1722,0.1893,0.1645,0.1287,0.0779,0.0418,0.0223,0.0097,0.0048,0.0014,0.0007,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001,0.0085,0.0281,0.0652,0.1067,0.1384,0.1552,0.147,0.1233,0.0897,0.0588,0.0384,0.0203,0.0096,0.0058,0.0024,0.0008,0.0005,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0002,0.001,0.005,0.0156,0.0394,0.0663,0.0964,0.1183,0.1312,0.1305,0.1177,0.0955,0.0676,0.0474,0.028,0.0182,0.0116,0.0051,0.0026,0.0014,0.0006,0.0003,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0016,0.0089,0.0238,0.0563,0.0954,0.1308,0.1468,0.148,0.1286,0.0956,0.069,0.0449,0.0256,0.0132,0.0061,0.0033,0.001,0.0005,0.0004,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
