0.0002,0.0015,0.0076,0.0196,0.0452,0.0782,0.1027,0.1328,0.1412,0.1296,0.1117,0.0804,0.0632,0.0358,0.0218,0.0174,0.0062,0.0025,0.0017,0.0004,0.0001,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0001,0.0,0.0001,0.0001,0.0007,0.0017,0.0036,0.0064,0.0152,0.024,0.0333,0.05,0.0718,0.0837,0.0864,0.104,0.0987,0.0914,0.0791,0.0681,0.0521,0.04,0.0281,0.0218,0.0134,0.0106,0.007,0.0045,0.0021,0.0009,0.0004,0.0004,0.0001,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0002,0.0006,0.0006,0.0015,0.0022,0.0052,0.0088,0.0122,0.0199,0.031,0.0378,0.05,0.0598,0.0662,0.0704,0.0786,0.0802,0.0805,0.0731,0.066,0.0585,0.045,0.0412,0.0297,0.0231,0.018,0.0121,0.0102,0.0061,0.0051,0.0021,0.0017,0.0012,0.0002,0.0004,0.0004,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0003,0.0006,0.0012,0.0009,0.0024,0.0035,0.0058,0.0077,0.0131,0.0153,0.0245,0.0287,0.04,0.0412,0.0542,0.0593,0.0597,0.0667,0.0667,0.0673,0.0674,0.0698,0.0541,0.0484,0.0433,0.0351,0.0296,0.0232,0.0175,0.0158,0.0125,0.0083,0.0055,0.0038,0.0025,0.0018,0.0008,0.0005,0.0007,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0766,0.2071,0.2566,0.213,0.1373,0.067,0.0277,0.01,0.0032,0.0013,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0071,0.0302,0.0783,0.1383,0.1764,0.1786,0.1484,0.1026,0.0712,0.038,0.0162,0.0087,0.0035,0.0017,0.0004,0.0003,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0005,0.0037,0.0141,0.0353,0.0693,0.1027,0.1388,0.1452,0.1386,0.117,0.0894,0.0615,0.0406,0.0207,0.0117,0.0065,0.0022,0.0013,0.0005,0.0002,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0001,0.0003,0.0017,0.0067,0.0176,0.0348,0.0571,0.0873,0.1128,0.122,0.1285,0.112,0.0987,0.0747,0.0535,0.0393,0.0235,0.0135,0.0078,0.0047,0.0016,0.0009,0.0006,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3801,0.3626,0.1837,0.0557,0.0148,0.0027,0.0003,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1376,0.2815,0.2729,0.1705,0.0903,0.0334,0.0098,0.0032,0.0004,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
