0.7142,0.0088,0.0065,0.0082,0.0072,0.0064,0.0065,0.0065,0.007,0.0072,0.0056,0.0068,0.0069,0.0057,0.0061,0.0058,0.0076,0.0082,0.0061,0.0059,0.0058,0.0078,0.0052,0.0057,0.0059,0.0045,0.0048,0.0056,0.0056,0.0052,0.0043,0.0046,0.006,0.0058,0.0043,0.0047,0.0036,0.0048,0.0051,0.0044,0.0046,0.0041,0.0041,0.0041,0.0047,0.0025,0.0034,0.0027,0.0034,0.0022,0.002,0.0026,0.0019,0.0023,0.0016,0.0013,0.0013,0.0009,0.0007,0.0004,0.0007,0.0004,0.0002,0.0003,0.0002,0.0001,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6397,0.0086,0.0088,0.01,0.0073,0.0094,0.0078,0.0078,0.0087,0.008,0.0084,0.0073,0.0078,0.007,0.0081,0.0072,0.0064,0.0059,0.0068,0.0073,0.006,0.0054,0.0064,0.0067,0.0067,0.0056,0.0055,0.0068,0.0071,0.0059,0.0053,0.0059,0.0059,0.0053,0.0055,0.0057,0.0057,0.0062,0.0059,0.0048,0.0047,0.0042,0.0043,0.004,0.0051,0.0031,0.0044,0.0042,0.0042,0.0039,0.0041,0.0046,0.0034,0.003,0.0029,0.0029,0.004,0.0024,0.003,0.0025,0.003,0.0025,0.0013,0.0025,0.0013,0.001,0.0005,0.0009,0.0014,0.0011,0.0006,0.0004,0.0005,0.0003,0.0001,0.0001,0.0,0.0001,0.0002,0.0003,0.0001,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0958,0.0932,0.1003,0.1057,0.1047,0.0937,0.0819,0.073,0.0565,0.0484,0.0409,0.0291,0.0242,0.0142,0.0125,0.0083,0.0056,0.0042,0.002,0.0015,0.0024,0.0008,0.0004,0.0004,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0115,0.0211,0.0296,0.0454,0.059,0.0656,0.072,0.0756,0.0801,0.0746,0.0718,0.0703,0.0587,0.0533,0.0468,0.0332,0.0276,0.0222,0.0213,0.0154,0.0119,0.0094,0.0066,0.0051,0.0033,0.0027,0.0017,0.0014,0.0011,0.0005,0.0006,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0013,0.0049,0.0098,0.0145,0.0218,0.0342,0.0427,0.0506,0.0549,0.0668,0.0657,0.0659,0.0653,0.0695,0.0619,0.0585,0.0518,0.0451,0.0397,0.0336,0.0292,0.0225,0.02,0.0165,0.0132,0.01,0.0078,0.0054,0.0039,0.0037,0.0024,0.0025,0.001,0.0011,0.0009,0.0004,0.0006,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0002,0.0008,0.0029,0.0057,0.0086,0.0148,0.0233,0.0279,0.0374,0.0433,0.0475,0.0526,0.0598,0.062,0.0662,0.0647,0.0607,0.0593,0.0532,0.049,0.0436,0.0416,0.0336,0.0262,0.0242,0.0196,0.0138,0.0133,0.0092,0.009,0.007,0.0047,0.0035,0.0018,0.0025,0.0015,0.0016,0.0008,0.0008,0.0006,0.0002,0.0004,0.0002,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0925,0.0893,0.1034,0.1024,0.1087,0.0942,0.0836,0.0687,0.0586,0.047,0.0422,0.0298,0.0222,0.0175,0.0136,0.008,0.0062,0.0039,0.0026,0.0024,0.0012,0.0005,0.0004,0.0006,0.0002,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0089,0.0207,0.0313,0.0465,0.0608,0.0674,0.0689,0.0765,0.0772,0.0762,0.0713,0.0687,0.0568,0.0463,0.041,0.0378,0.0345,0.0257,0.0203,0.0155,0.0127,0.0081,0.0068,0.0067,0.005,0.0027,0.0012,0.0014,0.0009,0.0011,0.0004,0.0004,0.0002,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0021,0.0035,0.0081,0.0159,0.0261,0.0328,0.0438,0.0493,0.0579,0.0611,0.0662,0.0675,0.0645,0.0671,0.0599,0.0602,0.0491,0.0478,0.0422,0.0339,0.0284,0.0255,0.0206,0.0142,0.013,0.0095,0.0077,0.0055,0.0049,0.0032,0.0027,0.0015,0.0014,0.0008,0.0009,0.0005,0.0001,0.0,0.0001,0.0003,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0004,0.0014,0.0027,0.0059,0.0092,0.015,0.0213,0.0278,0.0373,0.0439,0.0529,0.0582,0.0597,0.0594,0.0633,0.0641,0.0597,0.0567,0.0553,0.0481,0.0436,0.0371,0.0316,0.0285,0.0239,0.0206,0.0153,0.0133,0.0095,0.0068,0.0073,0.0054,0.0042,0.0026,0.0022,0.0013,0.0016,0.0007,0.0006,0.0007,0.0002,0.0001,0.0004,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8499,0.008,0.0082,0.0108,0.008,0.0073,0.0065,0.007,0.0076,0.0071,0.0088,0.0061,0.007,0.0066,0.0051,0.0052,0.0052,0.0065,0.0056,0.0043,0.0035,0.0032,0.0033,0.0023,0.0016,0.0016,0.001,0.001,0.0008,0.0004,0.0003,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7152,0.0104,0.0113,0.0111,0.0107,0.0087,0.0109,0.0098,0.0107,0.0084,0.0082,0.0082,0.0069,0.0099,0.0073,0.0082,0.0095,0.0077,0.0073,0.008,0.0062,0.0058,0.0072,0.0068,0.0057,0.0053,0.0055,0.0073,0.0059,0.0056,0.0062,0.0052,0.0043,0.0047,0.0041,0.0036,0.0032,0.0032,0.0034,0.0025,0.0022,0.0016,0.0013,0.0012,0.0015,0.0003,0.0005,0.0006,0.0003,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6058,0.0126,0.013,0.013,0.0122,0.0118,0.0145,0.0108,0.0102,0.0106,0.0105,0.0123,0.0098,0.0104,0.0096,0.0102,0.0083,0.0089,0.0075,0.0095,0.0083,0.0076,0.0078,0.0077,0.0061,0.0057,0.0073,0.0089,0.0069,0.0073,0.0056,0.0065,0.0067,0.0068,0.0064,0.0054,0.006,0.0041,0.0054,0.005,0.0042,0.0046,0.0046,0.0056,0.0042,0.0039,0.0036,0.003,0.0038,0.002,0.0026,0.0023,0.0018,0.0013,0.0015,0.0018,0.0006,0.0009,0.0011,0.0009,0.001,0.0003,0.0002,0.0002,0.0001,0.0,0.0002,0.0002,0.0001,0.0002,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5175,0.0145,0.014,0.0132,0.0153,0.0146,0.0128,0.0119,0.012,0.0129,0.0132,0.0108,0.0112,0.0114,0.0096,0.0111,0.0099,0.0089,0.01,0.0106,0.0096,0.0109,0.0097,0.0105,0.0091,0.009,0.0079,0.0092,0.0084,0.0084,0.0064,0.0085,0.0072,0.0067,0.0072,0.0061,0.0064,0.0071,0.0066,0.0051,0.0053,0.0049,0.005,0.0043,0.0043,0.0042,0.0044,0.0039,0.0047,0.0044,0.0034,0.0038,0.0027,0.0042,0.003,0.0031,0.0038,0.0026,0.0033,0.0029,0.0028,0.0012,0.002,0.0017,0.0015,0.0023,0.0006,0.0011,0.0003,0.0006,0.0003,0.0004,0.0003,0.0003,0.0003,0.0002,0.0002,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2045,0.0869,0.0868,0.0836,0.0836,0.0761,0.0627,0.0571,0.047,0.0418,0.033,0.0313,0.0227,0.0212,0.0159,0.0138,0.0077,0.0062,0.0044,0.0036,0.0031,0.0024,0.0011,0.0012,0.0006,0.0003,0.0007,0.0003,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0416,0.0397,0.052,0.0559,0.0566,0.064,0.0598,0.0625,0.0604,0.0624,0.0614,0.0543,0.0488,0.0393,0.0385,0.0323,0.0275,0.0246,0.0213,0.0192,0.0156,0.0125,0.0098,0.0097,0.0071,0.0043,0.0056,0.0034,0.0019,0.0018,0.0017,0.0011,0.0008,0.001,0.0004,0.0002,0.0005,0.0001,0.0002,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0103,0.0137,0.0226,0.0291,0.0363,0.04,0.0452,0.0527,0.0557,0.0545,0.0548,0.0561,0.0563,0.05,0.0463,0.0497,0.043,0.041,0.0351,0.0301,0.0296,0.0236,0.0222,0.0176,0.0133,0.0148,0.0103,0.0098,0.0063,0.0065,0.0045,0.0047,0.0036,0.0023,0.0021,0.0016,0.0009,0.0007,0.0006,0.001,0.0004,0.0005,0.0002,0.0002,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004,0.0062,0.0093,0.016,0.0198,0.0253,0.0327,0.0349,0.0413,0.043,0.0496,0.05,0.0522,0.0495,0.0491,0.0548,0.049,0.044,0.0406,0.0407,0.0399,0.0328,0.0311,0.0243,0.0264,0.023,0.0174,0.0141,0.0139,0.0118,0.0098,0.0092,0.0068,0.0063,0.0047,0.0029,0.0029,0.003,0.0016,0.0022,0.0008,0.0013,0.0005,0.0001,0.0006,0.0,0.0001,0.0,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1213,0.0944,0.1,0.1037,0.0965,0.0898,0.079,0.0621,0.0586,0.0475,0.0387,0.0289,0.0242,0.0147,0.013,0.01,0.0059,0.0046,0.0025,0.0017,0.0012,0.0003,0.0006,0.0001,0.0004,0.0002,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0165,0.0263,0.041,0.0512,0.0584,0.0653,0.0692,0.0699,0.0746,0.0692,0.0652,0.0648,0.0599,0.0488,0.0438,0.0337,0.0289,0.0239,0.0184,0.0167,0.0138,0.0109,0.0077,0.0074,0.0045,0.0029,0.0017,0.0021,0.001,0.0004,0.0005,0.0004,0.0004,0.0001,0.0001,0.0002,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0033,0.0073,0.0121,0.0209,0.0283,0.0371,0.0434,0.0516,0.0558,0.0596,0.0625,0.0652,0.0638,0.0587,0.062,0.0575,0.0417,0.0424,0.0385,0.0345,0.0299,0.0238,0.0212,0.0144,0.0146,0.0125,0.0085,0.0075,0.0044,0.004,0.0038,0.0025,0.0019,0.0012,0.0006,0.0009,0.0005,0.0002,0.0002,0.0002,0.0004,0.0002,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0007,0.0023,0.0047,0.0088,0.0109,0.0154,0.0271,0.0302,0.0373,0.0443,0.0502,0.0534,0.0601,0.0596,0.0576,0.0566,0.054,0.0534,0.0537,0.0467,0.0369,0.037,0.0337,0.0318,0.0242,0.0223,0.0175,0.0135,0.0122,0.0093,0.0074,0.005,0.0047,0.0044,0.0034,0.0022,0.0016,0.0014,0.001,0.0009,0.0009,0.0008,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
